annonce_id,title,price,location,surface,rooms,baths,link,city,neighborhood,price_meter,price_category
2579,Appartements enregistrés à vendre à partir de 53 millions,530000,"Appartements dans Martil, Toute la ville",70,2,1,https://www.avito.ma/fr/martil/appartements/Appartements_enregistr%C3%A9s_%C3%A0_vendre_%C3%A0_partir_de_53_millions_57777911.htm,Martil,Toute la ville,7571,Medium
2580,Appartement à vendre dans le quartier de Sounoubar,550000,"Appartements dans Oujda, Autre secteur",124,3,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_dans_le_quartier_de_Sounoubar_57777919.htm,Oujda,Autre secteur,4435,Medium
2581,Appartements neufs à vendre à Tanger Belyoun,1400000,"Appartements dans Tanger, Tanja Balia",84,2,2,https://www.avito.ma/fr/tanja_balia/appartements/Appartements_neufs_%C3%A0_vendre_%C3%A0_Tanger_Belyoun_57807184.htm,Tanger,Tanja Balia,16666,High
2582,Appartement à vendre à Asilah 300 000 Dh,300000,"Appartements dans Asilah, Toute la ville",50,1,1,https://www.avito.ma/fr/asilah/appartements/Appartement_%C3%A0_vendre_%C3%A0_Asilah_300_000_Dh_57777685.htm,Asilah,Toute la ville,6000,Low
2611,Appartement luxe à vendre,1260000,"Appartements dans Kénitra, Mimosas",104,3,2,https://www.avito.ma/fr/mimosas/appartements/Appartement_luxe_%C3%A0_vendre_57320168.htm,Kénitra,Mimosas,12115,High
2583,Appartement à vendre 70 m²,350000,"Appartements dans Sidi Allal El Bahraoui, Toute la ville",70,2,2,https://www.avito.ma/fr/sidi_allal_el_bahraoui/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_57777589.htm,Sidi Allal El Bahraoui,Toute la ville,5000,Low
2584,Appartements Choka à vendre avec soutien de l'État et vues féeriques,680000,"Appartements dans Kénitra, Ouled Oujih",90,2,2,https://www.avito.ma/fr/ouled_oujih/appartements/Appartements_Choka_%C3%A0_vendre_avec_soutien_de_l_%C3%89tat_et_vues_f%C3%A9eriques_57777483.htm,Kénitra,Ouled Oujih,7555,Medium
2585,Bel appartement à vendre,2100000,"Appartements dans Casablanca, Californie",129,3,2,https://www.avito.ma/fr/californie/appartements/Bel_appartement_%C3%A0_vendre_57777450.htm,Casablanca,Californie,16279,High
2586,Appartement à vendre à Fajr Sidi Bernoussi,340000,"Appartements dans Casablanca, Sidi Bernoussi",70,2,2,https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_%C3%A0_Fajr_Sidi_Bernoussi_57777406.htm,Casablanca,Sidi Bernoussi,4857,Low
2587,Quartier de l'aéroport,300000,"Appartements dans El Jadida, Quartier Aérodrome",60,2,1,https://www.avito.ma/fr/quartier_a%C3%A9rodrome/appartements/Quartier_de_l_a%C3%A9roport_57777409.htm,El Jadida,Quartier Aérodrome,5000,Low
2588,Appartement 3 Chambres -177 m²- Val Fleuri,1880000,"Appartements dans Casablanca, Val Fleuri",177,3,2,https://www.avito.ma/fr/val_fleuri/appartements/Appartement_3_Chambres__177_m%C2%B2__Val_Fleuri_57235150.htm,Casablanca,Val Fleuri,10621,High
2589,Appartements magnifiques et subventionnés à vendre 3 chambres,280000,"Appartements dans Meknès, Autre secteur",70,3,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartements_magnifiques_et_subventionn%C3%A9s_%C3%A0_vendre_3_chambres_57777312.htm,Meknès,Autre secteur,4000,Low
2590,Appartement à vendre 105 m² à Casablanca,1360000,"Appartements dans Casablanca, Maarif",112,2,2,https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_105_m%C2%B2_%C3%A0_Casablanca_57777265.htm,Casablanca,Maarif,12142,High
2591,Appartements à vendre près de Marjane à Tanger,690000,"Appartements dans Tanger, Marjane",62,2,1,https://www.avito.ma/fr/marjane/appartements/Appartements_%C3%A0_vendre_pr%C3%A8s_de_Marjane_%C3%A0_Tanger_57777197.htm,Tanger,Marjane,11129,Medium
2592,Appartement 87 m² à vendre – Beauséjour,1200000,"Appartements dans Casablanca, Beauséjour",87,2,1,https://www.avito.ma/fr/beaus%C3%A9jour/appartements/Appartement_87_m%C2%B2_%C3%A0_vendre___Beaus%C3%A9jour_57777192.htm,Casablanca,Beauséjour,13793,High
2593,Appartement au centre ville de RABAT,940000,"Appartements dans Rabat, Quartier de l'Océan",94,3,1,https://www.avito.ma/fr/quartier_de_l_oc%C3%A9an/appartements/Appartement_au_centre_ville_de_RABAT_57777160.htm,Rabat,Quartier de l'Océan,10000,Medium
2594,Studio à vendre à Semlalia,950000,"Appartements dans Marrakech, Semlalia",120,3,2,https://www.avito.ma/fr/semlalia/appartements/Studio_%C3%A0_vendre_%C3%A0_Semlalia_57777118.htm,Marrakech,Semlalia,7916,Medium
2595,Appartement à vendre 94 m² à Kénitra,680000,"Appartements dans Kénitra, Seyad",94,2,2,https://www.avito.ma/fr/seyad/appartements/Appartement_%C3%A0_vendre_94_m%C2%B2_%C3%A0_K%C3%A9nitra_57806368.htm,Kénitra,Seyad,7234,Medium
2596,Appartement à vendre 120 m² à Meknès,900000,"Appartements dans Meknès, Autre secteur",132,3,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_120_m%C2%B2_%C3%A0_Mekn%C3%A8s_57777101.htm,Meknès,Autre secteur,6818,Medium
2597,Duplex meublé haut standing 96m² – Bab Kech Marrakech,2100000,"Appartements dans Marrakech, Guéliz",96,2,2,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Duplex_meubl%C3%A9_haut_standing_96m%C2%B2___Bab_Kech_Marrakech_57777091.htm,Marrakech,Guéliz,21875,High
2598,Oulfa Alalia,6000000,"Appartements dans Casablanca, Oulfa",50,2,1,https://www.avito.ma/fr/oulfa/appartements/Oulfa_Alalia_57806344.htm,Casablanca,Oulfa,120000,High
2599,Opportunité au cœur du centre-ville,860000,"Appartements dans Casablanca, Centre Ville",131,2,1,https://www.avito.ma/fr/centre_ville/appartements/Opportunit%C3%A9_au_c_ur_du_centre_ville_57777042.htm,Casablanca,Centre Ville,6564,Medium
2600,À seulement 2 minutes de Marjane,1250000,"Appartements dans Tanger, Marjane",100,3,2,https://www.avito.ma/fr/marjane/appartements/%C3%80_seulement_2_minutes_de_Marjane_57777022.htm,Tanger,Marjane,12500,High
2601,appartement meublè ouelfa,430000,"Appartements dans Casablanca, Oulfa",55,2,1,https://www.avito.ma/fr/oulfa/appartements/appartement_meubl%C3%A8_ouelfa_57776954.htm,Casablanca,Oulfa,7818,Low
2602,Appartement à vendre 50 m² à Salé,490000,"Appartements dans Salé, Tabriquet",50,2,1,https://www.avito.ma/fr/tabriquet/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Sal%C3%A9_57776930.htm,Salé,Tabriquet,9800,Low
2603,Appartement Saidia,360000,"Appartements dans Saidia, Toute la ville",60,2,1,https://www.avito.ma/fr/saidia/appartements/Appartement_Saidia_57776833.htm,Saidia,Toute la ville,6000,Low
2604,Duplex à vendre 118 m² à Victor Hugo,1500000,"Appartements dans Marrakech, Victor Hugo",118,3,2,https://www.avito.ma/fr/victor_hugo/appartements/Duplex_%C3%A0_vendre_118_m%C2%B2_%C3%A0_Victor_Hugo_57776750.htm,Marrakech,Victor Hugo,12711,High
2605,Appartement 2 façades à vendre - Mesnana,680000,"Appartements dans Tanger, Mesnana",58,2,1,https://www.avito.ma/fr/mesnana/appartements/Appartement_2_fa%C3%A7ades_%C3%A0_vendre___Mesnana_57776711.htm,Tanger,Mesnana,11724,Medium
2606,Appartement à vendre 117 m² à Tanger,2450000,"Appartements dans Tanger, Centre ville",117,3,2,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_117_m%C2%B2_%C3%A0_Tanger_57776687.htm,Tanger,Centre ville,20940,High
2607,Appartement à Janat Zitoun Mohammedia 59 m²,240000,"Appartements dans Mohammedia, Autre secteur",59,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_Janat_Zitoun_Mohammedia_59_m%C2%B2_57776686.htm,Mohammedia,Autre secteur,4067,Low
2608,STUDIOS NEUFS À VENDRE FERME BRETONE HAUT STANDING,690000,"Appartements dans Casablanca, Ferme Bretone",50,1,1,https://www.avito.ma/fr/ferme_bretone/appartements/STUDIOS_NEUFS_%C3%80_VENDRE_FERME_BRETONE_HAUT_STANDING_57776688.htm,Casablanca,Ferme Bretone,13800,Medium
2609,LUX apart a côté MACDO GUELIZ ZARA CARÉ EDEN,1600000,"Appartements dans Marrakech, Guéliz",86,2,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/LUX_apart_a_c%C3%B4t%C3%A9_MACDO_GUELIZ_ZARA_CAR%C3%89_EDEN_57646393.htm,Marrakech,Guéliz,18604,High
2610,Appartement vendu meublé résidence avec Piscine,1600000,"Appartements dans Marrakech, Semlalia",85,2,1,https://www.avito.ma/fr/semlalia/appartements/Appartement_vendu_meubl%C3%A9_r%C3%A9sidence_avec_Piscine_57776557.htm,Marrakech,Semlalia,18823,High
2612,CMN-SI-1944 - Appartement à vendre à Bourgogne Est,1936000,"Appartements dans Casablanca, Bourgogne",135,4,2,https://www.avito.ma/fr/bourgogne/appartements/CMN_SI_1944___Appartement_%C3%A0_vendre_%C3%A0_Bourgogne_Est_57776433.htm,Casablanca,Bourgogne,14340,High
2613,Appartement à vendre 106 m² 1er étage à Temara,1060000,"Appartements dans Temara, Autre secteur",106,3,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_106_m%C2%B2_1er_%C3%A9tage_%C3%A0_Temara_57776413.htm,Temara,Autre secteur,10000,High
2614,Appartement à vendre 73 m² à Agadir,975000,"Appartements dans Agadir, Ihchach",75,2,1,https://www.avito.ma/fr/ihchach/appartements/Appartement_%C3%A0_vendre_73_m%C2%B2_%C3%A0_Agadir_57776388.htm,Agadir,Ihchach,13000,Medium
2615,Appartement deux façades,720000,"Appartements dans Casablanca, Aïn Chock",73,2,1,https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_deux_fa%C3%A7ades_57776350.htm,Casablanca,Aïn Chock,9863,Medium
2616,Appartement à vendre à Salé sur l'avenue Kénitra,840000,"Appartements dans Salé, Bab Sebta",92,3,2,https://www.avito.ma/fr/bab_sebta/appartements/Appartement_%C3%A0_vendre_%C3%A0_Sal%C3%A9_sur_l_avenue_K%C3%A9nitra_57776278.htm,Salé,Bab Sebta,9130,Medium
2617,"Appartement à vendre, Oulfa Hay Hassani",286000,"Appartements dans Casablanca, Oulfa",59,2,2,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre__Oulfa_Hay_Hassani_57776276.htm,Casablanca,Oulfa,4847,Low
2618,Très bel Appartement haut standing au Carrousel,4550000,"Appartements dans Rabat, Yacoub El Mansour",196,3,3,https://www.avito.ma/fr/yacoub_el_mansour/appartements/Tr%C3%A8s_bel_Appartement_haut_standing_au_Carrousel_57776220.htm,Rabat,Yacoub El Mansour,23214,High
2619,Bel Appartement Avec Terrasse En Vente à Hay Riad,4200000,"Appartements dans Rabat, Riyad",184,3,2,https://www.avito.ma/fr/riyad/appartements/Bel_Appartement_Avec_Terrasse_En_Vente_%C3%A0_Hay_Riad_57776219.htm,Rabat,Riyad,22826,High
2620,appartement à vendre,1000000,"Appartements dans Kénitra, Maamora",110,2,1,https://www.avito.ma/fr/maamora/appartements/appartement_%C3%A0_vendre_57805408.htm,Kénitra,Maamora,9090,High
2621,Occasion à M'urs Sultan studio neuf,840000,"Appartements dans Casablanca, Centre Ville",50,1,1,https://www.avito.ma/fr/centre_ville/appartements/Occasion_%C3%A0_M_urs_Sultan_studio_neuf_57805414.htm,Casablanca,Centre Ville,16800,Medium
2622,Joli studio à vendre à Maarif biranzarane,1100000,"Appartements dans Casablanca, Maarif",58,1,1,https://www.avito.ma/fr/maarif/appartements/Joli_studio_%C3%A0_vendre_%C3%A0_Maarif_biranzarane_57776225.htm,Casablanca,Maarif,18965,High
2623,Appartement titré à vendre,420000,"Appartements dans Tétouan, Mhannech",62,2,1,https://www.avito.ma/fr/mhannech/appartements/Appartement_titr%C3%A9_%C3%A0_vendre_57776206.htm,Tétouan,Mhannech,6774,Low
2624,Appartement de propriétaire à vendre,420000,"Appartements dans Tétouan, Autre secteur",80,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_de_propri%C3%A9taire_%C3%A0_vendre_57776173.htm,Tétouan,Autre secteur,5250,Low
2625,Appartement à vendre 3ème étage quartier Loufalo Kénitra,590000,"Appartements dans Kénitra, Seyad",90,2,1,https://www.avito.ma/fr/seyad/appartements/Appartement_%C3%A0_vendre_3%C3%A8me_%C3%A9tage_quartier_Loufalo_K%C3%A9nitra_57776156.htm,Kénitra,Seyad,6555,Medium
2626,Occasion pour les investisseurs à Malabata,1500000,"Appartements dans Tanger, Centre ville",55,1,1,https://www.avito.ma/fr/centre_ville/appartements/Occasion_pour_les_investisseurs_%C3%A0_Malabata_57776154.htm,Tanger,Centre ville,27272,High
2627,Appartement à vendre 54 m² à Bouznika,400000,"Appartements dans Bouznika, Autre secteur",54,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Bouznika_57776124.htm,Bouznika,Autre secteur,7407,Low
2628,"Appartement à vendre quartier des travailleurs, Zghanghan",650000,"Appartements dans Nador, Autre secteur",200,3,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_quartier_des_travailleurs__Zghanghan_57805311.htm,Nador,Autre secteur,3250,Medium
2629,Affaire pour les investisseurs à Malabata,1450000,"Appartements dans Tanger, Centre ville",90,2,1,https://www.avito.ma/fr/centre_ville/appartements/Affaire_pour_les_investisseurs_%C3%A0_Malabata_57776092.htm,Tanger,Centre ville,16111,High
2630,Appartement à vendre à Casablanca,1050000,"Appartements dans Casablanca, Oulfa",93,2,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_%C3%A0_Casablanca_57805253.htm,Casablanca,Oulfa,11290,High
2631,Appartements à vendre à Meknès sur les avenues,940000,"Appartements dans Meknès, Autre secteur",119,3,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartements_%C3%A0_vendre_%C3%A0_Mekn%C3%A8s_sur_les_avenues_57805243.htm,Meknès,Autre secteur,7899,Medium
2632,Bel appartement vue sur Atlas,1500000,"Appartements dans Marrakech, Centre Ville",83,2,2,https://www.avito.ma/fr/centre_ville/appartements/Bel_appartement_vue_sur_Atlas_57776049.htm,Marrakech,Centre Ville,18072,High
2633,Appartement à vendre à Mdiq,900000,"Appartements dans Mdiq, Toute la ville",59,1,1,https://www.avito.ma/fr/mdiq/appartements/Appartement_%C3%A0_vendre_%C3%A0_Mdiq_57776041.htm,Mdiq,Toute la ville,15254,Medium
2634,Appartement meublé à vendre 160 m² à Meknès,1000000,"Appartements dans Meknès, Marjane 2",160,4,2,https://www.avito.ma/fr/marjane_2/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_160_m%C2%B2_%C3%A0_Mekn%C3%A8s_57776033.htm,Meknès,Marjane 2,6250,High
2635,Appartement à vendre 68 m² à Casablanca,100000000,"Appartements dans Casablanca, Maarif",72,2,1,https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_68_m%C2%B2_%C3%A0_Casablanca_57776036.htm,Casablanca,Maarif,1388888,High
2636,Appartement idéal avec un bon prix,360000,"Appartements dans Settat, Hay Al Kamal",102,2,1,https://www.avito.ma/fr/hay_al_kamal/appartements/Appartement_id%C3%A9al_avec_un_bon_prix_57776043.htm,Settat,Hay Al Kamal,3529,Low
2637,Appartement en vente 87m² à Mohammedia Res rokia2,980000,"Appartements dans Mohammedia, Centre Ville",88,2,2,https://www.avito.ma/fr/centre_ville/appartements/Appartement_en_vente_87m%C2%B2_%C3%A0_Mohammedia_Res_rokia2_56653494.htm,Mohammedia,Centre Ville,11136,Medium
2638,Joli studio de 30 m² à vendre proche du Carré Eden,1050000,"Appartements dans Marrakech, Guéliz",30,1,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Joli_studio_de_30_m%C2%B2_%C3%A0_vendre_proche_du_Carr%C3%A9_Eden_57638035.htm,Marrakech,Guéliz,35000,High
2639,Appartement à vendre 85 m² à Casablanca,650000,"Appartements dans Casablanca, Autre secteur",85,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_85_m%C2%B2_%C3%A0_Casablanca_57775844.htm,Casablanca,Autre secteur,7647,Medium
2640,Étage de villa à vendre 86 m² à Harhoura,1300000,"Appartements dans Temara, Harhoura",168,3,1,https://www.avito.ma/fr/harhoura/appartements/%C3%89tage_de_villa_%C3%A0_vendre_86_m%C2%B2_%C3%A0_Harhoura_57775830.htm,Temara,Harhoura,7738,High
2641,appartement à vendre jnane californie,1900000,"Appartements dans Casablanca, Aïn Chock",145,3,2,https://www.avito.ma/fr/a%C3%AFn_chock/appartements/appartement_%C3%A0_vendre_jnane_californie_57804873.htm,Casablanca,Aïn Chock,13103,High
2642,Superbe Studio de 48 m² à deux pas du Carré Eden,1296000,"Appartements dans Marrakech, Guéliz",48,1,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Superbe_Studio_de_48_m%C2%B2_%C3%A0_deux_pas_du_Carr%C3%A9_Eden_57634442.htm,Marrakech,Guéliz,27000,High
2643,Bel appartement à vendre 162 m² à Casablanca,1950000,"Appartements dans Casablanca, Maarif",172,3,2,https://www.avito.ma/fr/maarif/appartements/Bel_appartement_%C3%A0_vendre_162_m%C2%B2_%C3%A0_Casablanca_57775719.htm,Casablanca,Maarif,11337,High
2644,Appartement meublé,420000,"Appartements dans Casablanca, Sidi Bernoussi",56,3,1,https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_meubl%C3%A9_57775687.htm,Casablanca,Sidi Bernoussi,7500,Low
2645,Appartement à vendre 54 m² à Fnideq,470000,"Appartements dans Fnideq, Toute la ville",54,1,1,https://www.avito.ma/fr/fnideq/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Fnideq_57520632.htm,Fnideq,Toute la ville,8703,Low
2646,Appartement à vendre 76 m² à Sidi Rahal,610000,"Appartements dans Sidi Rahal, Toute la ville",76,3,2,https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_76_m%C2%B2_%C3%A0_Sidi_Rahal_57775583.htm,Sidi Rahal,Toute la ville,8026,Medium
2647,MHD-MHD-1199 - Appartement à vendre à Mannesmann,1700000,"Appartements dans Mohammedia, Autre secteur",98,3,2,https://www.avito.ma/fr/autre_secteur/appartements/MHD_MHD_1199___Appartement_%C3%A0_vendre_%C3%A0_Mannesmann_57775546.htm,Mohammedia,Autre secteur,17346,High
2648,Appartement à vendre 147 m² à Mohammedia,1500000,"Appartements dans Mohammedia, Quartier du Parc",147,3,2,https://www.avito.ma/fr/quartier_du_parc/appartements/Appartement_%C3%A0_vendre_147_m%C2%B2_%C3%A0_Mohammedia_57804714.htm,Mohammedia,Quartier du Parc,10204,High
2649,appartement magnifique,430000,"Appartements dans Fès, Mont fleuri",95,2,1,https://www.avito.ma/fr/mont_fleuri/appartements/appartement_magnifique_57804699.htm,Fès,Mont fleuri,4526,Low
2650,CMN-HA-2022 - Appartement à vendre à Nassim 1,1300000,"Appartements dans Casablanca, Nassim",98,3,2,https://www.avito.ma/fr/nassim/appartements/CMN_HA_2022___Appartement_%C3%A0_vendre_%C3%A0_Nassim_1_57775479.htm,Casablanca,Nassim,13265,High
2651,CMN-AN-1921 - Appartement à vendre à Ain Diab Ex...,2700000,"Appartements dans Casablanca, Aïn Diab",144,4,2,https://www.avito.ma/fr/a%C3%AFn_diab/appartements/CMN_AN_1921___Appartement_%C3%A0_vendre_%C3%A0_Ain_Diab_Ex____57775481.htm,Casablanca,Aïn Diab,18750,High
2652,CMN-MA-2592 - Appartement à vendre à Franceville,1500000,"Appartements dans Casablanca, Franceville",107,2,2,https://www.avito.ma/fr/franceville/appartements/CMN_MA_2592___Appartement_%C3%A0_vendre_%C3%A0_Franceville_57775483.htm,Casablanca,Franceville,14018,High
2653,CMN-HA-2020 - Appartement à vendre à Oulfa,380000,"Appartements dans Casablanca, Oulfa",56,2,1,https://www.avito.ma/fr/oulfa/appartements/CMN_HA_2020___Appartement_%C3%A0_vendre_%C3%A0_Oulfa_57775492.htm,Casablanca,Oulfa,6785,Low
2654,CMN-HA-2021 - Appartement à vendre à Oulfa,960000,"Appartements dans Casablanca, Oulfa",93,3,2,https://www.avito.ma/fr/oulfa/appartements/CMN_HA_2021___Appartement_%C3%A0_vendre_%C3%A0_Oulfa_57775491.htm,Casablanca,Oulfa,10322,Medium
2655,RAK-GU-1337 - Appartement à vendre à Amerchich,1250000,"Appartements dans Marrakech, Amerchich",80,2,1,https://www.avito.ma/fr/amerchich/appartements/RAK_GU_1337___Appartement_%C3%A0_vendre_%C3%A0_Amerchich_57775473.htm,Marrakech,Amerchich,15625,High
2656,CMN-MA-2597 - Appartement à vendre à Burger,2200000,"Appartements dans Casablanca, Maarif",140,3,2,https://www.avito.ma/fr/maarif/appartements/CMN_MA_2597___Appartement_%C3%A0_vendre_%C3%A0_Burger_57775459.htm,Casablanca,Maarif,15714,High
2657,DAR-DA-1087 - Appartement à vendre à Tamaris,1250000,"Appartements dans Dar Bouazza, Toute la ville",104,2,1,https://www.avito.ma/fr/dar_bouazza/appartements/DAR_DA_1087___Appartement_%C3%A0_vendre_%C3%A0_Tamaris_57775464.htm,Dar Bouazza,Toute la ville,12019,High
2658,FES-SA-1054 - Appartement à vendre à Route d’Imouzzer,1520000,"Appartements dans Fès, Autre secteur",172,3,2,https://www.avito.ma/fr/autre_secteur/appartements/FES_SA_1054___Appartement_%C3%A0_vendre_%C3%A0_Route_d_Imouzzer_57775466.htm,Fès,Autre secteur,8837,High
